Iteration	Y	var_1	var_2	var_3	var_4
1.0	47.11589962681793	0.8871766840967115	0.574595112182477	0.49335541233911884	0.8924597810555824
2.0	49.09996225884125	0.46931392663097315	0.9397071517710975	0.5438303629084226	0.21545390269688136
3.0	48.8838193775328	0.8611913604764082	0.25537380796327436	0.807015566343548	0.5739993098799724
4.0	46.753631339426	0.7890523542697895	0.7908415840747174	0.36939402280357503	0.5941883407279215
5.0	52.594179841638905	0.6939386500968346	0.22178478672774338	0.466768425213531	0.6201002937943769
6.0	46.801656550219235	0.28785331987849605	0.6431473327790412	0.224771363969824	0.8009149661691589
7.0	50.580298178297454	0.7918890626672258	0.5411647285028157	0.05450133743725971	0.39583903451354907
8.0	48.95389720051472	0.3723091818480251	0.3455333514654393	0.10260322402309319	0.6907842628550642
9.0	44.7445918655172	0.3163967358810261	0.41909712300287083	0.8975249335947497	0.2235815300271098
10.0	53.51770739755374	0.5721478406162884	0.9191252618897768	0.3217577139020281	0.47964704754484333
11.0	48.967967123079674	0.29872794010637954	0.6332853235165903	0.2121993867479825	0.8163886578634243
12.0	46.13329903361782	0.3233614739871047	0.419891370928946	0.9000367761073876	0.23316362390080342
13.0	49.49692982876782	0.30810180389906955	0.4151947334813721	0.8944511302476513	0.21458518762176837
14.0	54.62639889266316	0.8405165631890994	0.6363730804761208	0.4631714933601685	0.8513854876133078
15.0	46.11762559507872	0.27581658916018703	0.6461563085794717	0.22393509774825868	0.8043364121323704
16.0	52.559846275142796	0.26690112155649165	0.7195196781982475	0.2011118844739119	0.7482842154537624
17.0	48.473563071741935	0.8921215774290894	0.5720257458773846	0.5048400772717201	0.9035359422247811
18.0	43.17039018441393	0.2763420660362748	0.6453138546599654	0.23486457349350487	0.7977954706458145
19.0	48.56611156569802	0.8888171618866394	0.5642980865756891	0.4784496719444752	0.8805208235251092
20.0	47.94441433987066	0.2746201789746821	0.6455894200256562	0.23796059894726745	0.7963134436649794
21.0	49.1987432041245	0.27563035566733946	0.6459270318684571	0.23233976479866975	0.7989541491656627
22.0	47.586250765218274	0.2774819104415264	0.6449702478601638	0.23242187931118888	0.7991712175077593
23.0	51.201801711213584	0.3237689822182218	0.4215863631487064	0.9002295885700238	0.23237719277165733
24.0	43.48159492830271	0.3169018761686265	0.4182430714193245	0.8976817720503488	0.22502147337609998
25.0	42.85173519740891	0.27810707544510893	0.6447937042041222	0.23331092820425056	0.7986515764666544
26.0	49.70851958355839	0.31650130556845946	0.6100604680502636	0.2603755464461075	0.7438866321063949
27.0	49.68073061406903	0.8868261809372017	0.5757924842050847	0.4951901880554686	0.893135927155392
28.0	52.410860931927544	0.2529922877554863	0.6404346986577233	0.1826427906480893	0.9014320111097832
29.0	46.714756281325556	0.2791250078582446	0.6444498003948489	0.23305972783427562	0.7988064825647105
30.0	49.72543704531537	0.7890523543724007	0.7908415841935532	0.36939402277160194	0.5941883407673214
31.0	47.179874696161484	0.3164693305955827	0.4181811802899388	0.8975254278700553	0.2244366077328128
32.0	51.991640313530304	0.20919356266812905	0.6648263054465585	0.3169242213877663	0.7839426989667326
33.0	46.97798453628984	0.9611002975794188	0.49554648515290967	0.507534416598215	0.9323332266439043
34.0	47.8346861703688	0.31644882303635474	0.41814934807475146	0.897517206159814	0.22443253411679825
35.0	46.5215416411009	0.8937865181802088	0.5672894779652712	0.47428030908462926	0.9096140792254274
36.0	47.29385807296336	0.27909012935123334	0.6445084437475165	0.23283735273459819	0.7989092977917457
37.0	48.74920508997277	0.7697848583442723	0.8031527679979122	0.3811410462636287	0.5988768929389464
38.0	47.27876868283495	0.3163514286037531	0.4179708942176333	0.8974774333057804	0.2244352750342132
39.0	48.47279648128613	0.3163557188199619	0.41797965551043464	0.8974792096674288	0.22443442804968258
40.0	46.82550603542104	0.31632821626975755	0.4177265276200169	0.8974623955824466	0.22460109064176312
41.0	48.49598061772306	0.3162376495010737	0.417530244215687	0.89742452780811	0.22462828777849758
42.0	48.27836079150398	0.2782851931660917	0.6448862251523941	0.23367804792690444	0.798457550853458
43.0	48.05578746210599	0.2778519051540785	0.6449948570997988	0.233053973544481	0.7987538672878021
44.0	45.07346187118212	0.3163938829742146	0.4177922288206217	0.8974876572591427	0.22464367960035653
45.0	44.73858842748645	0.2780152180751239	0.6449825724307351	0.23274844844389864	0.7988406518397131
46.0	46.00396077682655	0.31600369262973266	0.4168516537126696	0.8973220457926581	0.2248391118372137
47.0	46.20900880542462	0.3153717795295696	0.4142284134516047	0.8970233016295256	0.22605454202254835
48.0	45.56501869321254	0.3137662923236647	0.40648751177017345	0.8962343663800537	0.23002191016116733
49.0	42.00073554862295	0.3115506359281562	0.39637966089561427	0.8951615931889576	0.23502717188383992
50.0	40.66060392693464	0.3098821496873909	0.38846528124102153	0.8943453205408858	0.23904371982033532
51.0	48.43972885744308	0.30880247122122007	0.3830419072558854	0.8938087366340428	0.24188962025820168
52.0	44.11379127332588	0.9083467758967341	0.5558684592645452	0.4635081770481591	0.9280781497250161
53.0	38.0916160188695	0.3109818378135953	0.3936425507890066	0.8948822569651187	0.2364283622657614
54.0	44.316691014956675	0.9046944716455948	0.558745572676109	0.46601437218188124	0.9236079361706105
55.0	45.321422043178	0.2952732926901587	0.3439697343564979	0.7755138212377372	0.1816387145514725
56.0	48.20271688648999	0.9318308717852662	0.5136861867206212	0.38763931507158345	0.9321642520296679
57.0	44.84188740072878	0.29424138593183335	0.33458266784356266	0.767872543152233	0.17989894983199528
58.0	47.57264807640437	0.9830679851152451	0.4811502773103277	0.5638595627454275	0.9805657389887807
59.0	46.34757099039355	0.9034576937089419	0.5600830830419398	0.4608939381953374	0.9286014854833777
60.0	48.04298703529034	0.2877991529611009	0.34143875691428305	0.7657016401170189	0.1832700959033745
61.0	49.63310174841361	0.3498174768344088	0.39441318080978793	0.9845733147293836	0.30801776606230913
62.0	45.86682995917387	0.3014653547546777	0.33377753935911064	0.7750946281860586	0.1776152354685874
63.0	40.770004125846505	0.31105909589047753	0.3938744792461462	0.8949163366619541	0.23635233928086113
64.0	44.9681184397946	0.9649023729010823	0.6305216989048725	0.5118496944065749	0.9610174818194079
65.0	51.26264602197015	0.9360262014921517	0.6078517643195703	0.4103592016815162	0.9747769890012989
66.0	50.161922524022465	0.9338084305656947	0.41998896224888005	0.4534845843511126	0.9788738860124823
67.0	41.16747371732046	0.3110133241859143	0.39367564936471733	0.8948944330476771	0.23644756726883154
68.0	46.26522630891162	0.9642202703308567	0.634276027841713	0.5054257208603747	0.9522039161639757
69.0	53.161388474331574	0.2511094469746811	0.26423736752858207	0.7884795696148538	0.17323389382546822
70.0	42.10526012288017	0.31103755596882177	0.3937457997870504	0.8949050265396796	0.2364258964179147
71.0	45.73697020255848	0.9606749446731015	0.6286322938421904	0.5238868883944151	0.9599326887346348
72.0	48.43109446568779	0.3600996216929595	0.4179945745072942	0.8172339917809323	0.2591765697251635
73.0	46.29045661368835	0.4027117581731908	0.3304894920324697	0.7627204595476708	0.0991116345459705
