Iteration	GP_regression.Mat52.variance	GP_regression.Mat52.lengthscale	GP_regression.Gaussian_noise.variance
1.0	0.8076527964853681	0.4218133145172923	1.2597891723072398e-08
2.0	0.8076527964853681	0.4218133145172923	1.2597891723072398e-08
3.0	0.7896599459951923	0.6093292806644851	1.1609211312367978e-09
4.0	0.8327490018872489	0.7813022377855476	0.00188649678722032
5.0	0.919531428044393	0.5946290115688737	1.097545933185623e-09
6.0	1.145186130231296	0.7189159616395706	1.0999999943369116e-09
7.0	1.0673301585026422	0.7414424469531056	1.0469282360169794e-09
8.0	1.0660422995321266	0.7661322679602758	1.0644712446294673e-09
9.0	1.138199065558167	0.6907756281932552	1.0999999980280425e-09
10.0	1.2492417075768263	0.857116627059678	0.015897217133471225
11.0	1.175994580264258	0.8187790970090678	0.01613355484351154
12.0	1.2624317704591441	0.8383664205473897	0.018208048946207
13.0	1.6006462902243113	1.1668919510285207	0.012506897105349647
14.0	1.695638624989383	1.1657167970919906	0.01078721033094887
15.0	1.556766194297679	0.9704374912563187	0.022162540185137036
16.0	1.5696020135640665	1.1141838805596198	0.018587560006850506
17.0	1.5504164862057697	0.9929534052748104	0.012480928427501032
18.0	1.5293837291893657	1.1390258837411498	0.012143006911256493
19.0	1.6097417741388702	1.1145801312464692	0.010937180664318669
20.0	1.5087115536983764	0.7204693401879494	1.0127367505150992e-09
21.0	1.62551266426188	0.7681920086975276	1.0114339833517882e-09
22.0	1.5000431943024384	0.7526191769560957	1.0081350845942217e-09
23.0	1.4210486260275257	0.760388465352249	1.0050262960419737e-09
24.0	1.3544039558413317	0.782378529629145	1.005221263445774e-09
25.0	1.3664627704792487	0.7808934504404308	1.0075938257401776e-09
26.0	1.4036916510763906	0.5487116295328034	1.0999999927958732e-09
27.0	1.481335295574129	1.2152776464749206	0.12135787329468148
28.0	1.52711604213517	1.2171286655840505	0.11062675345485323
29.0	1.0980312701771988	0.32804795685476323	1.0221110125049306e-09
30.0	1.5480381434130823	1.1193702337531692	0.09244242895551665
31.0	0.9297672128762434	0.2480069275980308	2.5541624515070826e-07
32.0	0.9183557136892642	0.25868864159524174	1.0886964484103002e-09
33.0	0.9349402621695094	0.25761172804830956	1.091371341239125e-09
