Iteration	Y	var_1	var_2	var_3	var_4
1.0	47.922300645547224	0.04998160217197556	0.5919193161836728	0.27549740373154596	0.42035730825699835
2.0	43.3278863686322	0.6938696912940442	0.012819539699886917	0.20136426142579422	0.9995599572858455
3.0	46.196092650007465	0.7727222688784693	0.8275833840346848	0.051569454624025735	0.4635039218488922
4.0	46.534876024478656	0.7567262831167303	0.6185496168871389	0.28086647393158515	0.5214946598885876
5.0	48.63925349935765	0.3615514134861729	0.9676599764479294	0.6133604417995657	0.7074169241172601
6.0	48.79240778391339	0.791693035862507	0.1139677524056365	0.43172506486394724	0.8575908385826873
7.0	42.15376015792472	0.9940890787282428	0.29505998770678166	0.8719168715399928	0.6892351410988004
8.0	45.65808063700901	0.19172895636427045	0.7185200261966607	0.688009292886361	0.35479409812784457
9.0	47.77433633643542	0.42135430890167214	0.07205796963801314	0.1547080586558841	0.5637733873337127
10.0	47.20625092710304	0.6942288491035518	0.8234519725266818	0.016795448657921375	0.2264398172572597
11.0	45.6129317245562	0.9999999972058503	0.2897790975952917	0.864908564968334	0.6831953448331438
12.0	45.73725918622928	0.6688062715417326	0.1125520959157611	0.44088357395255295	0.8027260524399008
13.0	47.53067255849779	0.9692072287370961	0.38359343694219394	0.890986571139108	0.6478799389291189
14.0	46.75460014476525	0.7859404513058764	0.7914401919266019	0.042064783169830755	0.420751458134056
15.0	45.03137247190486	0.647042365903368	0.05501255089816137	0.41858374498672324	0.7556666604653792
16.0	50.01945347196987	0.98468796090499	0.25289353222976996	0.8869128254716283	0.6185586415448859
17.0	48.894839032146656	0.7529079549376748	0.01490902587522036	0.28179145556701246	0.9997409557632594
18.0	46.982421353662446	0.7569680394037361	0.674135595251331	0.3424641497127914	0.5329154496790741
19.0	46.04449782151559	0.6353784428135231	0.04680808233628575	0.1597100304732697	0.9485381355033055
20.0	47.705155278259	0.20601384327273575	0.7300378891728625	0.6178435990385228	0.3838505241942054
21.0	45.520868285984	0.6477355685925262	0.06351904100175502	0.42611740468094494	0.7559574844299696
22.0	49.17543532652742	0.9269255442943095	0.3503562608977888	0.8626778407360984	0.7138855097011826
23.0	46.76778878252676	0.20005801822240432	0.7782296695157115	0.7242528345497286	0.3665544248226327
24.0	46.172475091542026	0.6358194658214941	0.04335007356084094	0.146176806514905	0.9345645388018057
25.0	45.88656294348614	0.6200868420802299	0.0551718813316797	0.15151670517979574	0.9419391733553633
