Iteration	GP_regression.Mat52.variance	GP_regression.Mat52.lengthscale
69.0	0.8176348168166959	0.005189149581688215	1e-06
70.0	0.8175061211112415	0.005186874978575717	1e-06
71.0	0.8182177873878383	0.005193826718916979	1e-06
72.0	0.8180881667192221	0.005191758525243922	1e-06
73.0	0.8182594865822501	0.005187666393625283	1e-06
74.0	0.818149114033702	0.0051882517019225	1e-06
75.0	0.8183321935260248	0.005184280518869698	1e-06
76.0	0.8189903239438914	0.00518336759866408	1e-06
77.0	0.859960653040294	0.005226895892350905	1e-06
78.0	0.8604283151391322	0.005221087134861688	1e-06
79.0	0.8603521728024077	0.005217978536717248	1e-06
80.0	0.860226616157226	0.005215917878010933	1e-06
81.0	0.8602361325074077	0.0052121838686465145	1e-06
82.0	0.8619100897687111	0.005205696960820486	1e-06
83.0	0.862975056803776	0.005203702750523183	1e-06
84.0	0.8628881668359993	0.005204083114142293	1e-06
85.0	0.8637346118685919	0.005212848811792113	1e-06
86.0	0.8656285522923071	0.0052065090624911145	1e-06
87.0	0.8663890987881719	0.005201071409766168	1e-06
88.0	0.8662863797492368	0.005199186801722405	1e-06
89.0	0.8666100302694386	0.005194460070870682	1e-06
90.0	0.8667739314878612	0.005190339836192347	1e-06
91.0	0.8701836100495136	0.0052124035390346156	1e-06
92.0	0.8703199895109077	0.005215608068313942	1e-06
93.0	0.8702235979409281	0.00521389139217346	1e-06
94.0	0.8714896559389202	0.005208116775467581	1e-06
95.0	0.8714101455288085	0.005208147950611026	1e-06
96.0	0.871331477176383	0.005208135206714201	1e-06
97.0	0.8730250706852021	0.005202558120417136	1e-06
98.0	0.8730541661071556	0.005204370843824382	1e-06
99.0	0.8733841173998913	0.005209089415126166	1e-06
100.0	0.873498017583034	0.0052055263959192005	1e-06
101.0	0.8774945606927045	0.005201670665591776	1e-06
102.0	0.8778391842679628	0.005197299168148073	1e-06
103.0	0.8780976000446057	0.005193222831034866	1e-06
104.0	0.8833732799522378	0.00519149431667933	1e-06
105.0	0.8885558523981646	0.005190163827895977	1e-06
106.0	0.8885690048988204	0.00519160353937445	1e-06
107.0	0.8885114075807482	0.005189583533563781	1e-06
108.0	0.8893535903514518	0.005198583072654104	1e-06
109.0	0.8897947141890463	0.005194021035368531	1e-06
110.0	0.8901239054360454	0.005189741509170237	1e-06
111.0	0.8929503516518784	0.005185824041884426	1e-06
112.0	0.893213301257813	0.005190238654753392	1e-06
113.0	0.8932042201040038	0.005187674249311139	1e-06
114.0	0.89357203791976	0.00518443638929804	1e-06
115.0	0.8937807490609319	0.005188272299930311	1e-06
116.0	0.8938371743740406	0.005185254432936197	1e-06
117.0	0.8939071023931578	0.00518747466831724	1e-06
118.0	0.89391593528327	0.0051849057783310325	1e-06
119.0	0.8938829197527721	0.005183304775391248	1e-06
120.0	0.8940269799187343	0.005180675594428254	1e-06
121.0	0.8971397192182307	0.005178472432994854	1e-06
122.0	0.8971015842381259	0.005176599520958018	1e-06
123.0	0.8972159330292255	0.005173423077005698	1e-06
124.0	0.8971733255502276	0.005171669452872824	1e-06
125.0	0.8971131624234613	0.0051709126414711945	1e-06
126.0	0.8970761711566535	0.005171168623777072	1e-06
127.0	0.8970605815904914	0.005171889384809474	1e-06
128.0	0.8971396372519242	0.00516908026510133	1e-06
129.0	0.8971542514730678	0.005166773692382676	1e-06
130.0	0.8971094894270463	0.00516530132211081	1e-06
131.0	0.8975586364901873	0.005170737444248491	1e-06
132.0	0.8975279628065391	0.005171050903249925	1e-06
133.0	0.897485532774241	0.005169677582766408	1e-06
134.0	0.8974343184039142	0.005168742732392216	1e-06
135.0	0.8981105483012292	0.005167254867553577	1e-06
136.0	0.8988621141676304	0.005163285623972293	1e-06
137.0	0.9006651474086561	0.005177245098704755	1e-06
138.0	0.9008103917866098	0.005180055442105014	1e-06
139.0	0.901146280800547	0.005184651547788937	1e-06
140.0	0.901430489327373	0.005181256511052972	1e-06
141.0	0.9013853472802281	0.005180915930216898	1e-06
142.0	0.9225586421902893	0.0053042368952267785	1e-06
143.0	0.9227769885328916	0.005301430770347438	1e-06
144.0	0.9229737453226026	0.005297360744868016	1e-06
145.0	0.9229372540213046	0.0052956174417032225	1e-06
146.0	0.9228918315739305	0.005294630072668958	1e-06
147.0	0.9232221028658388	0.0053012399834621365	1e-06
148.0	0.9243590367660075	0.005297045751726651	1e-06
149.0	0.9243180205243317	0.005295699218664684	1e-06
150.0	0.9243946943109163	0.005298571594735476	1e-06
151.0	0.9244495874048174	0.005301008667856095	1e-06
152.0	0.9245794873305092	0.005300197222244302	1e-06
153.0	0.924636907489744	0.005297151344862814	1e-06
154.0	0.9246043319814582	0.005292726787887577	1e-06
155.0	0.9246224278200506	0.005294310392121527	1e-06
156.0	0.9245854590495745	0.005294007103755841	1e-06
157.0	0.9245933746987736	0.005291618550015973	1e-06
158.0	0.9247863639372419	0.005287990303293383	1e-06
159.0	0.9250939257987055	0.005284089309388318	1e-06
160.0	0.9250816101890896	0.005282093432524417	1e-06
161.0	0.9253137036075718	0.005287035317247841	1e-06
162.0	0.925919813808068	0.005296361047913506	1e-06
163.0	0.9259194870474969	0.005294208832630098	1e-06
164.0	0.9261633870119047	0.005299384703149057	1e-06
165.0	0.926761719523894	0.005295435461531823	1e-06
166.0	0.9270406873403749	0.005301091193734358	1e-06
167.0	0.9270072158665565	0.005299851528329571	1e-06
168.0	0.9270253022226138	0.005301072993336611	1e-06
169.0	0.9277417409086793	0.005297114551584995	1e-06
170.0	0.9280310418542728	0.005293403041352576	1e-06
171.0	0.9280310855771033	0.0052913664212652645	1e-06
172.0	0.9282184338860843	0.005288763674025867	1e-06
173.0	0.9286598370502419	0.005284955728331607	1e-06
174.0	0.9286795927726496	0.005286417216103532	1e-06
175.0	0.929166000667937	0.005282628153505251	1e-06
176.0	0.9291628367630311	0.005280735974360417	1e-06
177.0	0.929156834727994	0.005278922995946137	1e-06
178.0	0.9291469399130472	0.005277204298069971	1e-06
179.0	0.9300084955093239	0.005293322270912837	1e-06
180.0	0.9299881368925335	0.005291842830689578	1e-06
181.0	0.9300104471390851	0.005289774216326815	1e-06
182.0	0.9308211136431948	0.00528630898994226	1e-06
183.0	0.9308092277101662	0.005286935651212926	1e-06
184.0	0.9307800716996216	0.0052862243120404525	1e-06
185.0	0.9314830274336321	0.005296924405475511	1e-06
186.0	0.931462134835686	0.005295625844165876	1e-06
187.0	0.9314454269724695	0.005296029259640385	1e-06
188.0	0.9314214232997601	0.005294938475469441	1e-06
189.0	0.9314083992799261	0.005293431118122527	1e-06
190.0	0.9315311976783491	0.005290444598263956	1e-06
191.0	0.9315585686999941	0.005288243822034641	1e-06
192.0	0.9315360982340208	0.005286735249103053	1e-06
193.0	0.9315103086496119	0.005285924026927807	1e-06
194.0	0.9320791035450641	0.005282251828913972	1e-06
195.0	0.9323153994066249	0.005287328874268914	1e-06
196.0	0.9326804715358425	0.00529408944775381	1e-06
197.0	0.9328338091415972	0.005298063076939493	1e-06
198.0	0.9328239763031407	0.005294484902324886	1e-06
199.0	0.9329082088788937	0.005297397896562808	1e-06
200.0	0.9328892722935767	0.005297610650769828	1e-06
201.0	0.9432973558106729	0.005393484195491713	1e-06
202.0	0.9432735095006736	0.00539321637278319	1e-06
203.0	0.9432486698542377	0.005392558905640713	1e-06
204.0	0.9437375731135674	0.005388395832525714	1e-06
205.0	0.944064089420219	0.005385853566977342	1e-06
206.0	0.9440634120841105	0.005383836489152375	1e-06
207.0	0.944245151196776	0.00538792359566474	1e-06
208.0	0.9443047089593788	0.005400806197451407	1e-06
209.0	0.944302851239092	0.005398816105758793	1e-06
210.0	0.9442798180916678	0.005398103894156587	1e-06
211.0	0.9451545261394777	0.005410730423465611	1e-06
212.0	0.9456677834491476	0.005408392184287033	1e-06
213.0	0.945668618596579	0.005406277954612359	1e-06
214.0	0.9456690382061843	0.005404203656822601	1e-06
215.0	0.9456494067446095	0.005402735979470055	1e-06
216.0	0.9457369676571474	0.005399288120036072	1e-06
217.0	0.9457275259633722	0.005397581600804627	1e-06
218.0	0.9457443806079013	0.005410260485468123	1e-06
219.0	0.9459059704967908	0.0054062106901232865	1e-06
220.0	0.9458918725913281	0.005404717509534296	1e-06
221.0	0.9459440425296988	0.005408247676031422	1e-06
222.0	0.9459616597037723	0.0054103966744913625	1e-06
223.0	0.9459824129697589	0.005407824019150623	1e-06
224.0	0.945978556206253	0.005406008627751739	1e-06
225.0	0.9463457008905394	0.005401101294139601	1e-06
226.0	0.9464590460316893	0.00539734041847019	1e-06
227.0	0.9465858587789994	0.005394677035478204	1e-06
228.0	0.9467794636476142	0.005401403404416476	1e-06
229.0	0.9467635407343951	0.005400348035835787	1e-06
230.0	0.9468011317415694	0.005400574856663203	1e-06
231.0	0.9468069099221036	0.005398505010030306	1e-06
232.0	0.9467966213820017	0.0053995688459028395	1e-06
233.0	0.946844622317171	0.005397947439467557	1e-06
234.0	0.9468397065428644	0.005399176153177781	1e-06
235.0	0.947138888049913	0.0054075303716859795	1e-06
236.0	0.9471210244179088	0.005406833276960778	1e-06
237.0	0.9471970118246682	0.005411435715099904	1e-06
238.0	0.9471837195232207	0.005410337542834557	1e-06
239.0	0.947182583234275	0.0054082355058571036	1e-06
240.0	0.9472108515732494	0.005411241075295667	1e-06
241.0	0.9472742927924319	0.0054154909704582175	1e-06
