Iteration	GP_regression.Mat52.variance	GP_regression.Mat52.lengthscale	GP_regression.Gaussian_noise.variance
1.0	0.9448465104469359	0.6482875102170832	1.7494828977041928e-09
2.0	0.9448465104469359	0.6482875102170832	1.7494828977041928e-09
3.0	0.9203924316758895	0.3120869514916139	1.0002690950005564e-09
4.0	0.9408310027608346	0.47246277838502265	1.000000001410796e-09
5.0	1.073079446902382	0.5034211637306456	0.00023178696518116055
6.0	1.1939023564498739	0.6204155334853094	3.6686207290552405e-09
7.0	1.6340124964963252	0.8082873684763117	0.017010958423903984
8.0	1.1110656810317567	0.5330499701556242	0.055714658426226256
9.0	0.9444232083241969	0.31525536323444203	3.3228455124744244e-09
10.0	1.257024660280383	0.634329502383268	0.03411384395190853
11.0	1.0668302355073394	0.3718052629051283	0.0006735310125182891
12.0	0.9839365342116843	0.36370726152320887	0.000678786795362417
13.0	0.9417797618459923	0.35810687236425703	0.000689449094497903
14.0	1.207172338172551	0.5690702043064411	0.014839756830726263
15.0	1.1700494929870617	0.46439077522545774	0.006049003543808059
16.0	1.2607210170032632	0.46105957814333415	0.00454168348001368
17.0	1.1620775391334137	0.3737068927097836	0.0023126101616847716
18.0	1.0787171616497657	0.3745085620843361	0.0025125633740712056
19.0	1.1123492329736926	0.366509338343696	0.0015730150149437592
20.0	1.0435532209051481	0.36684545382756223	0.0016537674677280301
21.0	0.9909272465193681	0.3788212808185609	0.0017128607130512412
22.0	1.0193232863907593	0.3681695980840503	0.0009629778682362337
23.0	1.0499550192054983	0.36502889869107497	0.0009194922177925402
24.0	1.0452722254044315	0.36768126023110387	0.0009765422807020253
25.0	1.0972423982419062	0.35555249339743134	0.000807206432195961
26.0	1.1284620291545977	0.36349764900294085	0.0007815727695372422
27.0	1.1894832806228846	0.3242228931543134	0.0006028793482057722
28.0	1.0538310492825276	0.19094215017491967	1.000465859454122e-09
29.0	1.0865663478390442	0.19838367397156195	1.09999965252675e-09
30.0	1.107925344291915	0.20134112575366192	1.0005206938523161e-09
31.0	1.098930551728986	0.19963538329707775	1.0039738087110361e-09
32.0	1.1261127783672924	0.19899379148275742	1.0010378301293164e-09
33.0	1.1202516470753123	0.19801276628067666	1.0011823944835277e-09
34.0	1.1550970002142829	0.18695255670731054	1.001747708717167e-09
35.0	1.1894221882716067	0.19186282056707504	1.002483473744629e-09
36.0	1.1704790297550296	0.19747444231393363	1.099999600159806e-09
37.0	2.167638468973831	1.0285782795274914	0.12971975290659865
38.0	1.1982872790847356	0.2011877627529066	1.0010293042156805e-09
39.0	1.2456417338317851	0.20949397924671997	1.0029419867543563e-09
40.0	1.2010726224365849	0.2093761259290122	1.0046889141853352e-09
41.0	1.1711582721747325	0.20661722444509786	1.0006450878582237e-09
42.0	1.2240736703496795	0.2119008584764585	1.0005451051018574e-09
43.0	1.247999178509954	0.21467829653532217	1.0007873063335964e-09
44.0	1.2073395962319107	0.2146351626219583	1.0012893143077157e-09
45.0	1.1748813488990884	0.21606507158482524	1.0011560627288938e-09
46.0	1.1606963946597033	0.21593565193454764	1.0007299807178298e-09
47.0	1.178954850198176	0.21355765355678819	1.099999685478917e-09
