Iteration	GP_regression.Mat52.variance	GP_regression.Mat52.lengthscale	GP_regression.Gaussian_noise.variance
1.0	0.7985518989957995	0.4213535854260837	5.11083770969504e-09
2.0	0.7985518989957995	0.4213535854260837	5.11083770969504e-09
3.0	0.7821183910034896	0.373480679381845	0.041638421883210874
4.0	0.798076955826742	0.36327186732119315	1.0000044016892362e-09
5.0	0.7894579980948301	0.36954686924713975	1.0999999998815202e-09
6.0	0.827773319415565	0.36494542985941686	0.028586408665466852
7.0	0.9006506930954925	0.35596098682697364	0.01876350218320707
8.0	1.0551334090957467	0.42017887653006825	0.01912590755832606
9.0	0.9525667989737183	0.4093766681029608	0.01888223632076864
10.0	0.8650698220178361	0.20143531034111242	1.0036768340133978e-09
11.0	0.804044046530823	0.19738473807487467	1.0291888130205688e-09
12.0	0.7796030367911907	0.20176866372352248	1.0999999782816024e-09
13.0	0.754657626258984	0.19770816169347744	1.0999999816781502e-09
14.0	0.7567804867531304	0.19541712106000703	1.0999999832573668e-09
15.0	0.7307310278091423	0.19207729513187694	1.0076589440520574e-09
16.0	0.7023267690330283	0.18998180933586575	1.0077446109557079e-09
17.0	0.6900290732103355	0.18735575712858762	1.0113089759712314e-09
18.0	0.7492175946562256	0.19229164765601794	1.0112665142970884e-09
19.0	0.7717876901526951	0.1967374346332203	1.0108947588351011e-09
20.0	0.7959631554453066	0.19685173442815943	1.010156365892511e-09
21.0	0.8256681194273361	0.20054179480735732	1.0596208417716415e-09
22.0	0.8011597676454664	0.1972557675885597	1.0700125480873331e-09
23.0	0.7782493308259127	0.1952464855262968	1.0248271788070229e-09
24.0	0.8110222850643201	0.20254402937701355	1.0547347110944274e-09
25.0	0.8393568886036032	0.20795350215826705	1.0999999871637218e-09
26.0	0.8296811111714695	0.21471831418929943	1.0999999869149915e-09
27.0	0.9163577965182774	0.40866232122388907	0.024028873869672198
28.0	0.8400537152813927	0.2178638583018918	0.00017881583348157372
29.0	0.8608771286120956	0.2179705207001844	0.00018174240629406722
30.0	0.851683608948731	0.21693781125696115	0.00018818723724931856
31.0	0.9880253553306	0.3812972332704427	0.017019247801292135
32.0	0.8689044803449734	0.21867648716323385	0.00029124533789618784
33.0	0.8449615331322115	0.22050631273638793	0.00030176746930051803
34.0	0.891219432689439	0.37535495186203666	0.013686856482020233
35.0	0.8375905728252601	0.22104278596143573	0.00016571794776072378
36.0	0.8178859366938376	0.22675835508409917	0.00016680434721310232
37.0	0.8094618029937486	0.22717266247474016	0.00017369532150620455
38.0	0.8131758417662915	0.22573231997515236	0.00017641522430641586
39.0	0.8172765501930306	0.22579834872492532	0.00018289955145218327
40.0	0.8377611713728279	0.2269633690183272	0.00018780596919012478
41.0	0.9989828494274458	0.4981085131075481	0.03243548320446632
42.0	0.8584164138677423	0.22931747250164253	0.0001395928497145745
43.0	0.8688921847649599	0.22966521193445624	0.00014334697698831423
44.0	0.8433798392076527	0.23092715261378374	0.0001444584756894868
45.0	0.8233314354214325	0.2341352542468219	0.00014041503591217478
46.0	0.8166685555569464	0.23410587578882547	0.0001442818584225033
47.0	0.7900095073596386	0.23480707904333953	0.0001457631265537557
48.0	0.7997139044615246	0.23585023942257233	0.00015070584215237773
49.0	1.0768203768018667	0.5835166807130194	0.04116002728908493
50.0	1.0755428396677005	0.5780408961622551	0.03777344824897866
51.0	1.072374865312899	0.5707423612204672	0.0345582699073425
52.0	0.8435180893201039	0.24560959788096776	0.0006475858576640523
53.0	0.8463969429839822	0.24718115257579934	0.0006765138703745941
54.0	0.8607033111611794	0.2593213298211667	0.0008406204256169905
55.0	0.8744897014271286	0.2666214550565453	0.0009048223622909721
56.0	0.887936772242314	0.27012518346907	0.0008682560688732784
57.0	0.8671316564408472	0.2699547036113471	0.0008894536263960192
58.0	0.8780050321130244	0.2685638102157858	0.0007901026290296884
59.0	0.8907818718705334	0.26870984959321526	0.0006942264206985002
60.0	0.909218035987369	0.2688976280133192	0.0007033136270237519
