Iteration	Y	var_1	var_2
1.0	47.94815586212805	0.06918875855751971	0.6094960156729622
2.0	47.67575244382388	0.06942654269306658	0.5315580825183308
3.0	48.51328172437402	0.6024052654198133	0.6998619023350152
4.0	42.63231577176342	0.985547455497123	0.23448596940860167
5.0	47.970564886851804	0.7731953844668294	0.2686626317588384
6.0	48.545179834799235	0.9884524893474719	0.2760344607294979
7.0	45.99607847869532	0.7469573422203866	0.6890209742569918
8.0	50.32861274805277	0.6812276688495524	0.8741740167470904
9.0	46.1443950677401	0.17009321882360728	0.7243051595735339
10.0	47.40978979619808	0.44524631412890436	0.9938632537979717
11.0	42.60033752536565	0.9855401336038073	0.23439126646503147
12.0	42.250540736133615	0.985332231567455	0.23170200354412016
13.0	43.15734467308172	0.9817077060365661	0.23222123267568942
14.0	41.753046190954535	0.9895171730218122	0.23148466037688484
15.0	40.405519043451726	0.9924083042441448	0.2232833297613824
16.0	40.860475561406204	0.9958232842509732	0.2137097382498701
17.0	39.711508477730476	0.9897705325713126	0.21793290527443948
18.0	40.49154306121743	0.9819161650905147	0.20795486623793408
19.0	49.012154625382315	0.969138914099973	0.17485210517588046
20.0	46.214273292795724	0.32832029254531236	0.10657455941950666
21.0	48.78906739136452	0.0030819412842814087	0.01364783768238631
22.0	48.356667458912284	0.9978147997427161	0.9872707362302918
23.0	48.69275891111816	0.39556370338208735	0.42830265604654627
24.0	44.239769780630056	0.009692362451739878	0.984664159903118
25.0	41.922397787606855	0.003712412554766924	0.9443179450124722
26.0	46.05914121510504	0.02718786707228561	0.9447920322177243
27.0	39.681616959772	0.9865033657169783	0.21502557663313915
28.0	47.50916619347013	0.0	0.9203395058666669
29.0	47.64616217755674	0.6095787990498556	0.009000585166465958
30.0	46.91924294005699	0.999122902143529	0.5965714841644981
31.0	46.51778971798362	0.07341445554006165	0.2642324663532226
32.0	47.78215443922085	0.6457432708788459	0.4581242828749814
33.0	46.778409831021136	0.378298986186292	0.6803395442646712
34.0	47.53123606709563	0.552320571425199	0.25629947050776525
35.0	47.48792576413837	0.8383643691066665	0.0007548643214935202
36.0	47.496003387967875	0.04708171576591046	1.0
37.0	39.97600699888133	0.9869347928069392	0.21756518918900483
38.0	39.11700158625905	0.9884122613858873	0.21300435598263331
39.0	47.97253171009219	0.2528633950570074	0.9355702064304724
40.0	46.137107997382834	0.9233414586909271	0.7849093092532005
41.0	47.44832340632046	0.8559270700801607	0.47505847014651936
42.0	45.331477510187575	0.2619314805952928	0.2882390653098935
43.0	45.7210346967163	0.24252758422710813	0.33881249683721193
44.0	47.504513815516106	0.0	0.959042180192859
45.0	45.88087323583927	0.25994995138561705	0.24340820066015606
46.0	52.66522473054956	0.3039628138905891	0.3022426754400083
47.0	38.523017258968004	0.9887586149452172	0.20917292333685927
48.0	37.84291485393824	0.9898150085663268	0.20464612634058071
49.0	48.29199672208787	0.17022435883147624	0.06075425158389247
50.0	37.35249780010097	0.991525870984322	0.1998370506468178
51.0	39.993144270175925	0.9961025698241365	0.19593951173547244
52.0	37.1231443468803	0.9888004990897947	0.19893115232232364
53.0	36.80565246448449	0.9890941573951426	0.19669697220578564
54.0	36.5566642966155	0.9873916302129754	0.19322501962612704
55.0	48.08497662127109	0.25391188351852034	0.5545044060755616
56.0	47.41078372467848	0.8134930207235561	0.9952865302278647
57.0	46.04095482289742	0.46127603178906307	0.811158235924337
58.0	45.025504602020376	0.5128020456536616	0.5514161748667661
59.0	47.52683142369693	0.45555888785730725	0.019409060901456665
60.0	42.45919693139774	0.0035935523667238733	0.7710737787755768
61.0	44.577021090388776	0.008723916893217222	0.7472606502870608
62.0	38.37733587114782	0.012862848502656721	0.7934653006144187
63.0	43.8559957921035	0.0016682208728077102	0.7965091607216492
64.0	43.56473614731976	0.021872302534059272	0.788948988204904
65.0	38.12729835821481	0.015843198450438967	0.8026454421464301
66.0	40.821777056405764	0.020737289588458982	0.8152920154604161
67.0	49.332565528111864	0.040279107778779875	0.8138050632220821
68.0	36.011303684103886	0.9887166657071559	0.19022089036768502
69.0	35.93243648751187	0.00720938692038494	0.8182280037372194
70.0	36.36454977729093	0.006028136406748721	0.8241743391159458
71.0	46.99352713937675	0.9953540998670961	0.003728627262922002
72.0	42.61950625655321	0.0019928382444015565	0.8200664736745634
73.0	34.623358075872545	0.010905737220501904	0.8217828597267282
74.0	34.01529550360693	0.010534718576213919	0.8279303548820393
75.0	33.596169464753075	0.009947641318059506	0.8334198302197381
76.0	33.92841885983723	0.013798228632333766	0.8348836182076247
77.0	32.974062241177045	0.010411903724955728	0.8403434355193151
78.0	32.90543655436325	0.013280700870092149	0.8461051489937333
79.0	33.2448012511732	0.008268625544506586	0.8473408113462151
80.0	32.64620589277847	0.011123226522597056	0.8442929141645651
81.0	32.36903177633442	0.013682927187588411	0.8598628489328702
82.0	38.120029870256644	0.02011061883194049	0.8606844345399872
83.0	32.309900443150255	0.00909640730945661	0.8596160802164754
84.0	47.05283515821789	0.7333165795505662	0.11220875552743514
85.0	31.9458636091353	0.011590167409166293	0.8569768234599074
