Iteration	GP_regression.Mat52.variance	GP_regression.Mat52.lengthscale	GP_regression.Gaussian_noise.variance
1.0	0.6685701850327253	0.10738399212745765	0.23765600296502434
2.0	0.6685701850327253	0.10738399212745765	0.23765600296502434
3.0	0.23888055224260088	0.11949648264717982	0.7343201072266071
4.0	0.30659303950537775	0.12531293053831077	0.6458282266480185
5.0	0.5656331216789319	0.0043134210810077175	0.23424270890030519
6.0	0.5473881272005842	0.0034368750085523258	0.24555601067636362
7.0	0.5732627894431981	0.002959868377384525	0.22733662214148875
8.0	0.73616099527832	0.0007906144775768875	0.055899638468648705
9.0	0.5901387241436997	0.0029382900519269103	0.19328067633019216
10.0	0.6906063364784479	0.0030347751372562007	0.18917454746105614
11.0	0.6486105286617024	0.002971408601973289	0.22993983676681587
12.0	0.6400753506957632	0.0026207397074055187	0.24223031117684782
13.0	0.6975764302486638	0.003159128153898922	0.2256824870001577
14.0	0.7403521523636853	0.0034636772318790234	0.20398624161566806
15.0	0.7504942945599424	0.003547453899163258	0.21881633360102234
16.0	0.8023544595590872	0.003761371646842699	0.21171463047893066
17.0	0.8127774437585291	0.0038081188084592263	0.2361866192556389
18.0	0.8864953351552118	0.004278663947603394	0.21849655441588725
19.0	1.0645322163951252	0.24865275511672352	0.37955058188475427
20.0	1.0201622304076468	0.24235280652364413	0.3891745505667031
21.0	0.8473379024428378	0.004257220898872524	0.22001767451684343
22.0	0.8001224800776531	0.004063932919827287	0.21997411473331427
23.0	0.8537771964887851	0.004761566884339049	0.21521769740251126
24.0	0.9255248683428456	0.005816999225330669	0.2098967783956935
25.0	1.022079801559801	0.006832686225679741	0.19984026462648913
26.0	1.0879729294175255	0.007914094270733293	0.18859002643669073
27.0	1.152621987906705	0.008645257486996549	0.17409675939474759
28.0	1.1654245691775253	0.008578206705423605	0.17187522436375513
29.0	1.0725322339825194	0.006068642620308388	0.18171607507968116
30.0	1.028671318673784	0.006044856606558999	0.2268732299045009
31.0	1.0734231427306549	0.0058493118176446415	0.2097137157092149
32.0	1.1378479219569921	0.007664015420451023	0.22464230976188748
33.0	1.2088921217108248	0.01447838359877823	0.3062460220973464
34.0	1.1243156770169185	0.010062544533064016	0.29562128152134975
35.0	1.038061143527018	0.008556929868169662	0.28792314754558096
36.0	0.9595617576037445	0.007663443461389471	0.287229460590844
37.0	0.9505202831329645	0.007824303306987183	0.2732063774734454
38.0	1.0106619524130451	0.009023655721352233	0.24747359711576591
39.0	0.9747223020818011	0.008808327095347127	0.24054500828816694
40.0	0.9259656925514546	0.00833121419739073	0.23903546314654578
41.0	0.9469165375737691	0.009503229483239803	0.24722487275052135
42.0	1.0191435858985174	0.0111090358172597	0.2482393194159665
43.0	1.057133806673878	0.011626342146442308	0.24081966268668847
44.0	1.049820948713346	0.011357608035943628	0.2503145574168781
45.0	1.1328191230775544	0.01581271374305706	0.26245827176311437
46.0	0.9286529328770035	0.005788855152230959	0.22261667979768585
47.0	0.828829703160638	0.003042889451445536	0.2163275907081561
48.0	0.8172300403116142	0.0030766687621954754	0.2133971090475168
49.0	0.8345056042948772	0.003172706568138859	0.2069743567035239
50.0	0.8633525232604105	0.00312476659457076	0.1910892081789232
51.0	0.8540348510749878	0.0031304701985543654	0.19682247488315524
52.0	0.8402256885234965	0.003089010578746171	0.19919558473007998
53.0	0.8231097500410995	0.003045517954026958	0.20138697985536325
54.0	0.8084209100447883	0.0030410640097812253	0.20085867870499718
55.0	0.7993026194311914	0.0030727945600927662	0.19790297661636996
56.0	0.7850819800728266	0.003038083968992622	0.20007666388992154
57.0	0.7708342423351787	0.0030173117431276666	0.20129944191481777
58.0	0.7697040269066304	0.002991146802582494	0.20347203542764913
59.0	0.7894054860460361	0.0029617338638254272	0.1893544231744853
60.0	0.7842615778313029	0.002950232671583756	0.19214618139658377
61.0	0.7713913171659578	0.002920526571989099	0.1938172487854148
62.0	0.7716195551016268	0.003060593219403607	0.2042615228872952
63.0	0.7896155314314017	0.003105866111471094	0.19789097011822926
64.0	0.7969497302834149	0.003180344434997303	0.20028279171615754
65.0	0.7831917373394731	0.0031561606147455937	0.2007729953507941
66.0	0.7822712315403073	0.0032028314964841252	0.20356104667858602
67.0	0.7728796511142487	0.0030643151069369174	0.20444613101825487
68.0	0.696465579812242	0.0039155008368848354	0.3049752188263424
69.0	0.6816156455420797	0.00385635602950244	0.3058466791067658
70.0	0.6593352216768694	0.003417815691619985	0.30703296112632367
71.0	0.6504221644059761	0.003416321259133035	0.3056190510281941
72.0	0.6397827981266525	0.0033261521801466647	0.3069132727612707
73.0	0.637759573705249	0.003402483479308083	0.31060474865938803
74.0	0.6262485370249348	0.003361744391342069	0.31233682773125504
75.0	0.6453525802907206	0.003532311114978352	0.3124754302208099
76.0	0.6522400850854452	0.0036471770183165936	0.304580367008191
77.0	0.6685690989551857	0.0036631158100063166	0.29751682496566884
78.0	0.6915507626187821	0.0036311517627727057	0.2858311766117241
79.0	0.7082820093138448	0.0035509024912500123	0.2734222546450546
80.0	0.6969847845927384	0.0035236422744784482	0.27335040892279927
