Iteration	Y	var_1	var_2
1.0	47.58071459739996	0.2911090913124612	0.32958966161698355
2.0	46.827967468575395	0.0743869540830353	0.45945620948085497
3.0	49.52764674659643	0.6547010721008731	0.16312454894355466
4.0	47.728181789852314	0.40958569331327443	0.1994218467312645
5.0	49.5420601006177	0.6733870947640158	0.5057885716262251
6.0	47.20557989326833	0.38832086817719713	0.35102520531862935
7.0	47.33566570299661	0.4701043685932784	0.5822127245688342
8.0	45.791913508809344	0.1268731252054639	0.26998288254006786
9.0	41.95998734489969	0.7715940535974833	0.479891199297372
10.0	47.36300059729419	0.19043139957288902	0.6356029064474779
11.0	47.797928490457736	0.7715940612090291	0.4798911895211271
12.0	48.95564362625446	0.7601847429129943	0.49758040287651917
13.0	48.89291609952838	0.7809615097645105	0.458693882625151
14.0	46.701461539248236	0.1358030170919523	0.26304314798151596
15.0	45.155195088537226	0.12612723853876595	0.3018078206882955
16.0	43.11714957444646	0.0029764903263594933	0.7485119876307214
17.0	47.495748401190646	0.051368086063378726	0.9673634785217534
18.0	43.88512272952606	0.0062229992303667325	0.9420476974223589
19.0	40.379979556691076	0.01751771092167198	0.8041106678713819
20.0	48.62080728209155	0.0	0.804348547355328
21.0	46.010353258578576	0.0	0.8182747904970243
22.0	45.654619983686956	0.0	0.8195583114815256
23.0	51.08854572501653	0.0	0.8217060894536722
24.0	46.97086512221098	0.012565352657912254	0.7559708991526368
25.0	41.21508971330125	0.01956548748084086	0.8042126781304043
26.0	42.11987320439746	0.021496414595761903	0.9679822868954389
27.0	48.29867263310739	0.0	0.8927731339561578
28.0	48.45346685727965	0.027405680131582955	0.8043782887425586
29.0	42.54816370435189	0.01218388982587748	0.8028411698696819
30.0	44.04910309898317	0.0	0.8568672205453242
31.0	46.45091062792302	0.0	0.8751995692351079
32.0	45.657014697712036	0.0	0.8726261800766523
33.0	47.73977986969302	0.0	0.8791272822613513
34.0	44.52511625312194	0.0	0.861267730538239
35.0	49.4958948595784	0.0	0.8742600159479835
36.0	34.261755115732285	0.015252253187788223	0.8356769966192212
37.0	42.92020061114803	0.002775414137624683	0.8441165084438014
38.0	42.217758540655154	0.0	0.8496746356252317
39.0	48.38951086609226	0.0	0.8607713315982765
40.0	45.08841409428229	0.0	0.8479395032692224
41.0	42.403755101122634	0.0	0.8503838819328052
42.0	51.37671812097685	0.0	0.8617586754836949
43.0	40.20160319050294	0.003767187337909175	0.8371265295856813
44.0	47.008078801585896	0.0	0.8386480397374263
45.0	48.46177055550816	0.0006099508108931687	0.8375951467743187
46.0	36.13127689869446	0.004887039256867416	0.8361744349222181
47.0	43.27717795425144	0.0010092553130441665	0.8357087053324186
48.0	47.47013294101828	0.0	0.8373621916761503
49.0	44.28043818353513	0.0008771325412038632	0.8356644875444282
50.0	35.40242731926481	0.01422180804250107	0.835759292150584
51.0	27.63649808574616	0.013421357693766074	0.8358207632364814
52.0	33.59867217171027	0.012123707862708055	0.8359276437523907
53.0	29.729694359073648	0.012257199712033016	0.835917081259088
54.0	32.92988154646147	0.011841033759879622	0.8359373406029804
55.0	33.25581470577796	0.01195406222425056	0.8359313732910173
56.0	34.77493654949967	0.012059505095825152	0.8359262189479955
57.0	31.352181837821238	0.01227491716966856	0.8359192490185184
58.0	34.42737948928915	0.01219508218301086	0.8359273549877662
59.0	39.495614634691336	0.012301554292154744	0.835920483331762
60.0	33.8019652770595	0.012651667624818301	0.8359159008606261
61.0	34.66909044835507	0.01266612349870318	0.8359203334943601
62.0	31.414925181209433	0.012670416867379356	0.8359162410749744
63.0	47.99597837133332	0.08900731745658086	0.8797165148267401
64.0	32.57836389644293	0.012719019497210752	0.8359478334900086
65.0	49.54941759300885	0.0008406729732867158	0.6878961094759447
66.0	34.6338310125617	0.012746499943572256	0.8359847896403748
67.0	29.83594861553583	0.012735277467095664	0.8359345543276219
68.0	32.743782725493745	0.012899222316924355	0.8360564433605402
69.0	34.279975230041565	0.012969585302226609	0.8361480510223203
70.0	35.98905133746179	0.012919460151152647	0.8359539749137814
71.0	49.96360716629418	0.5678324429583816	0.7275461154524769
72.0	34.78703098239063	0.012784014431903896	0.8358738076142447
73.0	30.931782336303712	0.012798044840362746	0.8359734956602717
74.0	37.77511035985542	0.012979546672436826	0.8361928878510533
75.0	46.49019324350323	0.9354708062271986	0.6376778136002266
76.0	33.27029217176567	0.012703359288207011	0.8350904842616115
77.0	31.570477951206936	0.012765104922807642	0.8349612750169115
78.0	35.630486978184855	0.01292925738960015	0.8339242481605891
79.0	33.841216456872885	0.012986502888021022	0.8363568764164506
80.0	29.338405573634084	0.012986955201157793	0.8362673484825138
81.0	38.12507033469987	0.01384417874867604	0.8376366472110105
82.0	50.52580348720376	0.033609431213820984	0.09359845999530114
83.0	35.53079718230394	0.012339474729950438	0.8344094547465714
84.0	36.9621939941202	0.012526355569869285	0.8352435997952729
85.0	33.454883674397266	0.012844866768967471	0.8357669901272763
86.0	34.56497096089832	0.012876780171722784	0.8357581803600094
87.0	34.72077372113712	0.012879576035463107	0.8357762665820163
88.0	48.37588476016211	0.34123711542242463	0.819389926464126
89.0	27.181384244998164	0.012789698414454114	0.8357990952921267
90.0	32.95259941911188	0.013468389849281235	0.835722269861365
91.0	36.95844346736497	0.01366961082838673	0.8356839083033174
92.0	33.00345328728999	0.01284531431324094	0.8359257083097303
93.0	30.235094946782745	0.012867783804943893	0.8359462514469881
94.0	34.20289257649682	0.013088018198664465	0.836086003838839
95.0	33.43249443443513	0.013053099543136756	0.8360265719373453
96.0	31.996588840489824	0.013068998190066485	0.836032674189118
97.0	34.20601011444844	0.013236061070258077	0.8361403908350107
98.0	35.104239845448525	0.013148389505322414	0.8360602331499585
99.0	37.6479325150569	0.013027662898462187	0.8359378858394927
100.0	50.98722757559588	0.921167788310777	0.04226749000828156
101.0	47.4744002369385	0.8972843391511559	0.9591192317630219
102.0	45.30180411681521	0.5824463831078964	0.998471282493363
103.0	30.696577596016215	0.012798412409343304	0.8358255679628538
104.0	45.00327231765546	0.9985015355179065	0.31983652809928853
105.0	46.50969689733999	0.25977020267318207	0.0177127812232587
106.0	51.32159380920103	0.4677058080237423	0.007695591623379183
107.0	48.40952332756771	0.7603480553608043	0.7907355925249226
108.0	46.30920593977721	0.26004061669645784	0.9961979767405641
109.0	33.000481889887205	0.012469597343846055	0.8358177305883496
110.0	47.8501874039278	0.8167795507544416	0.25949938180357746
111.0	64.77913315905299	0.9938838176737781	0.8110454241001538
112.0	48.09188970599771	0.5719315355165135	0.31165180095380574
113.0	36.960384198758796	0.012553482285842583	0.8357752712403238
114.0	47.94891460498433	0.7358992642001643	0.004674544707218398
115.0	40.5235377101865	0.29951137067836164	0.5129502987084501
116.0	47.621327515420376	0.2719354483871905	0.4909220842605745
117.0	44.21054719997826	0.3239177193130744	0.5324478857920649
118.0	34.93846397948278	0.012698828372262121	0.8358619387714874
119.0	47.74627374847589	0.9710078704844983	0.4714257469666546
120.0	35.56088910445586	0.012701680234615846	0.8358521146033796
121.0	38.22638015110907	0.012844408478127824	0.8358379094059549
122.0	33.97394218316351	0.013173047417379626	0.8358584835077485
123.0	31.765519923260378	0.013151263003677405	0.8358569298037435
124.0	35.419464400473096	0.013489052138561379	0.8358381811108684
125.0	44.25927625490895	0.429243454893108	0.9553168867968876
126.0	48.147842276531776	0.7504158118375365	0.9539012511047629
127.0	40.35556988483583	0.9957240723046695	0.17421987450116705
128.0	33.13148052570939	0.012820883918153057	0.8358920998852226
129.0	49.064143162521745	0.9628088090266841	0.18519362244004514
130.0	48.53978195106167	1.0	0.1423842171538917
131.0	32.15866494991792	0.012588144776439401	0.8359073825940125
132.0	45.445733168412914	0.25849595486534893	0.16522986240424686
133.0	47.43124194672531	0.7662022106936388	0.6422622605295043
134.0	36.507889768732205	0.01236319733647758	0.8359539550486944
135.0	44.40554124658393	0.18884412005090023	0.780702386032284
136.0	34.84140691277302	0.012788512707584077	0.8358102800054698
137.0	51.13153681428976	0.3608531456940586	0.6689531096825685
138.0	32.4508213075834	0.0127655085560118	0.8358249168267967
139.0	32.68642583774724	0.012751056774544722	0.8358099492847751
140.0	50.04803991159993	0.6317125742563888	0.8679620543619202
141.0	53.29187843883294	0.5270695426923038	0.44776012655986186
142.0	30.89895879526173	0.012643407989570725	0.8357927443366455
143.0	43.705557697684405	0.7094445401472487	0.3355147044287514
144.0	66.01803265828259	0.008732674733501145	0.24696992353502123
145.0	46.371112567974784	0.5969228587783921	0.030783025918908136
146.0	52.59507595053849	0.805449398975703	0.11170489756252133
147.0	45.27125820437947	0.02766786705340815	0.8450422016510108
148.0	48.0484674583601	0.4822277104190461	0.844657097341913
149.0	44.34698304983135	0.872897664080634	0.37022928857215565
150.0	46.6435944383862	0.14393722558075595	0.009620035262142723
151.0	42.64174980286286	0.5230042157574297	0.1324341772046379
152.0	48.14424493757535	0.8734644193724688	0.7567937438488779
153.0	50.98767969635717	5.4596015990004965e-05	0.5607672614005058
154.0	50.918509234494984	0.5844605041852525	0.608417830014317
155.0	50.62440611723289	0.3615321004455925	0.08838845677231211
156.0	46.516222244329356	0.18415260266088196	0.40844044335054397
157.0	48.946342162675265	0.31944734462785773	0.4912011851288366
158.0	40.41840522403387	0.20464743185117606	0.9077316094402241
159.0	46.486377574590755	0.1854734273258337	0.9236090167329719
160.0	49.76185695700212	0.22205762506530846	0.8933122384599707
161.0	44.09632122795146	0.28593695967509747	0.5324221551564655
162.0	50.44977023912462	1.0	0.1962309463341521
163.0	49.54045669289759	0.13576816607601483	0.14420071040507587
164.0	31.12460182548441	0.011599932380682998	0.8356835980994385
165.0	44.057609055224354	0.8757583627736316	0.5369101252025467
166.0	54.73546061303495	0.6844589004810462	0.7094751205120913
167.0	51.339014437555534	0.8392672844208399	0.8687674500289174
168.0	48.60888274687828	0.16554944576316133	0.5252388208776039
169.0	46.490392747500415	0.9964597995438016	0.9980739260277154
170.0	51.96572103312896	0.027249367025147353	0.36284910635380474
171.0	49.566362172998886	0.11410402366365013	0.7114664942731802
172.0	49.118401014368914	0.4465777226065797	0.7377713304352768
173.0	44.20786073524005	0.6233186769861245	0.4026008296832301
174.0	46.34555952419245	0.5113978354687042	0.22701748609198558
175.0	44.16526766271165	0.40660062730114854	0.4474333954255558
176.0	50.32019466974151	0.2537826791336294	0.7176657544337228
177.0	34.58114901878697	0.011108854358876662	0.8357388778125189
178.0	46.01493031583474	0.0025993482000691293	6.691050884699568e-05
179.0	47.00508071685396	0.0018442529553419234	0.991699452297486
180.0	34.36428999348006	0.01136813336499032	0.8357281855652113
181.0	55.6679261268713	0.3332476709855837	0.9301999193962808
182.0	43.20436186713074	0.08680123857955979	0.6120876457666798
183.0	32.11303406654142	0.011526476544520556	0.8357178189545181
184.0	41.45525505265462	0.7020906738374171	0.24543201038617724
185.0	51.725133376992204	0.7249888855847045	0.23615684619078414
186.0	48.729713039213635	0.6822891619898024	0.25345410851671274
187.0	51.00101759976274	0.3201470505287509	0.23487706220011872
188.0	42.597600871978884	0.4796237953359901	0.3299778802430313
189.0	45.878167228527886	0.5156915681738834	0.9284725368244537
190.0	48.349831188607354	0.996378195019959	0.5694913164693646
191.0	48.2114851856489	0.6784879473404949	0.6033592873732838
192.0	41.108550645651356	0.47684210316075726	0.37732918651027153
193.0	32.08515523870888	0.011268737927543074	0.8357724060658466
194.0	47.68668052278023	0.4605506795084421	0.3897066754479657
195.0	42.967801756855856	0.4919581127069898	0.3665925829545683
196.0	48.678187142672144	0.9965039080308421	0.7076771085973422
197.0	46.674866123023754	0.4614134331655586	0.10807880379501467
198.0	46.904436274400304	0.2143850317260729	0.9236368015367802
199.0	34.22402091496508	0.011060965392009053	0.8358060181367565
200.0	41.77970115087335	0.49434261494383064	0.3918304122759144
201.0	46.27062344112364	0.2764433338750143	0.6154266035621989
202.0	50.29789497670348	0.5181574447112458	0.3923333696898953
203.0	24.899612007694195	0.011213131734683945	0.8357882977289245
204.0	49.70342438287672	0.19250987823529436	0.8968116141414323
205.0	36.37370578432339	0.01039226483366197	0.8358394469885031
206.0	44.68227092512528	0.9042304508536838	0.2834972252918616
207.0	37.17667151811755	0.010961165824784052	0.8357540505402868
208.0	56.858620337053786	0.9767442022413402	0.9065652713966682
209.0	46.36618332550102	0.46833864885644827	0.3571330956018901
210.0	38.29280426445688	0.4897725514722296	0.2972929321274816
211.0	39.408610215413326	0.47832621806900705	0.2945491947465793
212.0	37.31174849255844	0.4894702441977889	0.28521736984780316
213.0	34.76497610363676	0.011507067508922266	0.8356689420785074
214.0	49.1555974674147	0.49994198806668244	0.2887675335156565
215.0	32.4178117346542	0.011496610004846527	0.8357801422022731
216.0	37.08706153967152	0.4814187655301988	0.28233749090668775
217.0	37.61827017389886	0.011462948185357404	0.8357463658541827
218.0	39.95083949076792	0.48506826642108036	0.27333795755659895
219.0	45.377998750298254	0.46966871874832383	0.28007233205175913
220.0	33.411202210887225	0.01181553407177058	0.8357198401754503
