Iteration	GP_regression.Mat52.variance	GP_regression.Mat52.lengthscale	GP_regression.Gaussian_noise.variance
1.0	0.3218974104714456	0.5002187330783245	0.6684633770676679
2.0	0.3218974104714456	0.5002187330783245	0.6684633770676679
3.0	0.9971921163288653	0.35034560907448065	1.0000182845311873e-09
4.0	1.1182802584293474	0.4056739639973156	1.0999999996853117e-09
5.0	1.1468149116078168	0.5026485917658436	1.0999999993933411e-09
6.0	1.1837995416570093	0.5004179338594908	1.0999999995411724e-09
7.0	1.4636158611431433	0.602973177699878	1.0999999972792362e-09
8.0	1.3191496367089148	0.5710416641659881	1.099999999115352e-09
9.0	1.46570443978959	0.6484507825233109	1.09999999777399e-09
10.0	1.318142828285772	0.5250531148199716	1.0000914822746476e-09
11.0	1.5403621183924625	0.7032282413883175	1.099999998264052e-09
12.0	1.5955518635909167	0.8364992964931732	1.0999999973525244e-09
13.0	1.7445136764119036	0.9153018838566607	1.099999996540321e-09
14.0	1.6114132270172963	0.9504431678662735	1.0999999958430505e-09
15.0	1.454401413402604	0.9473209666529163	1.0999999966606904e-09
16.0	1.3330900157905878	0.9447838192970037	1.0999999965577478e-09
17.0	1.2575452622562098	0.9286120096413298	1.0999999968639696e-09
18.0	1.1959390046314835	0.9419461762819232	1.0999999977006579e-09
19.0	1.1101501020249964	0.7428234142880029	0.03750006854131561
20.0	1.1762920788011066	0.8095547217287106	0.029984180302266336
21.0	1.2252193914272804	0.845922753013219	0.02361030457517729
22.0	0.8948673537169287	0.4270107757724663	0.0001873076506526508
23.0	0.9305111994049677	0.45878041073868236	0.00016788943337829072
24.0	0.9596648241634897	0.4698613595325827	0.00018915398354748451
25.0	0.9256002663816227	0.47189177326956705	0.00018249781688870894
26.0	0.8907258239228442	0.47162892171561976	0.0001774755834090254
27.0	0.852860810023857	0.4621773721424994	0.00017962825179113656
28.0	1.176234593350116	0.9250699745432855	0.017471460596456708
29.0	1.2068061713440934	0.9361736460488074	0.015257980961067796
30.0	0.8925393687925186	0.4033273537197306	0.00018388129093226956
31.0	0.9243437037041011	0.41416877973953625	0.00018902464570401067
32.0	1.306524743642319	0.9679697123302636	0.01442592538700215
33.0	1.2402652802622798	0.9796096902639012	0.014591122817690731
34.0	1.2662005047283937	0.9890233141214386	0.013183192275313001
35.0	0.9642887908611086	0.44114929344636217	0.0002025682955559189
36.0	0.9853606349874502	0.4432270367642568	0.00020327945712680294
37.0	0.9964526605495714	0.446680474686319	0.00021404488259338738
38.0	0.9636936385018497	0.44475607124301897	0.0002102635196691049
39.0	1.1795918186545915	1.0004751174941753	0.010944595957163784
40.0	0.9746146191966889	0.45456733175419894	0.0001619459084083358
41.0	0.941934906535316	0.44878985251726305	0.0001631171707823077
42.0	1.0822733632532056	0.9956316245984473	0.009976119201407717
43.0	0.9508858133668687	0.46303582834411594	0.00019117735372860587
