Iteration	GP_regression.Mat52.variance	GP_regression.Mat52.lengthscale
74.0	1.1844599369019078	0.029028022978569587	1e-06
75.0	1.169922549376112	0.02833138508664643	1e-06
76.0	1.1597317096985995	0.027997232198113894	1e-06
77.0	1.1622521861254829	0.02878474639169961	1e-06
78.0	1.1521706000185237	0.028469715263841483	1e-06
79.0	1.14263785898488	0.02816434813144386	1e-06
80.0	1.133506747296926	0.02786916453667624	1e-06
81.0	1.1260309635637524	0.02767403395215432	1e-06
82.0	1.1213135534989358	0.027576517535439517	1e-06
83.0	1.152389629647773	0.028639826570364988	1e-06
84.0	1.1300960762851568	0.029437148853382153	1e-06
85.0	1.0859652681497347	0.024426633944969058	1e-06
86.0	0.996057790167385	0.022015225556868884	1e-06
87.0	0.9024763710495672	0.018356554569088787	1e-06
88.0	0.8439505358888286	0.014100783280673669	1e-06
89.0	0.8129774834322887	0.01449794740028182	1e-06
90.0	0.7909853645732337	0.014923066696070852	1e-06
91.0	0.7912684117771622	0.014818084888267954	1e-06
92.0	0.7693186720464932	0.01570759428840279	1e-06
93.0	0.7476213079194483	0.016433205258256277	1e-06
94.0	0.721695084016259	0.017166172377321848	1e-06
95.0	0.7029178354375417	0.017885925000578524	1e-06
96.0	0.692969053353136	0.018551931079594335	1e-06
97.0	0.679305550266916	0.019558029318334964	1e-06
98.0	0.6549230914104749	0.01984924297123589	1e-06
99.0	0.6166211072145282	0.0179111142807227	1e-06
100.0	0.6203143662400212	0.01810667825964798	1e-06
101.0	0.6215731686283733	0.018072283779252327	1e-06
102.0	0.6053840749638266	0.018313798931504633	1e-06
103.0	0.6032916046510703	0.018233742784523874	1e-06
104.0	0.6014343519182154	0.018178281465084895	1e-06
105.0	0.5987939374040108	0.018103941032331365	1e-06
106.0	0.6011809054704695	0.018184592876254763	1e-06
107.0	0.5985510576006958	0.01811775385617923	1e-06
108.0	0.6000222978852098	0.01808844132500489	1e-06
109.0	0.5975120710745652	0.01801493539134072	1e-06
110.0	0.5951460461252321	0.017939505459443332	1e-06
111.0	0.5926575877676376	0.017880318318926062	1e-06
112.0	0.590441010535025	0.017810945562828515	1e-06
113.0	0.5881069315322622	0.017753192635375805	1e-06
114.0	0.585787483913806	0.017704464519949645	1e-06
115.0	0.5837321218767404	0.01766789401011708	1e-06
116.0	0.5815264653156613	0.017622622676615612	1e-06
117.0	0.5795623776174793	0.01758816778221792	1e-06
118.0	0.5776329183077762	0.01753476452735895	1e-06
119.0	0.5757535157781007	0.017482497548917383	1e-06
120.0	0.5737103393995318	0.01743664268708674	1e-06
121.0	0.5756400501339642	0.017418142526067562	1e-06
122.0	0.5745273552278167	0.017360567539161126	1e-06
123.0	0.5727807778858958	0.017276956098544464	1e-06
124.0	0.5529124266768015	0.01637515112453368	1e-06
125.0	0.538689341759071	0.016026453156741016	1e-06
126.0	0.5316590018199385	0.015783544184399378	1e-06
127.0	0.5301735591048037	0.015740223943586748	1e-06
128.0	0.5254933629886562	0.015863974874776095	1e-06
129.0	0.5224195483708164	0.016124303489647676	1e-06
130.0	0.5185226018609497	0.016537710531459963	1e-06
131.0	0.5205025476520085	0.0167391346283302	1e-06
132.0	0.5196869314874838	0.016714484241116292	1e-06
133.0	0.5178018894195952	0.01668189909660369	1e-06
134.0	0.5155775353221528	0.016632516379124485	1e-06
135.0	0.5133927376453781	0.01658499792527419	1e-06
136.0	0.5113149019067922	0.016535937263030723	1e-06
137.0	0.5092286141343951	0.016489339989321436	1e-06
138.0	0.5072077982314139	0.016442761105858603	1e-06
139.0	0.5068105575990818	0.01644574230296703	1e-06
140.0	0.505178115153631	0.01639945003702196	1e-06
141.0	0.5032477687505148	0.01635591179922338	1e-06
142.0	0.5034543154490405	0.016326426876201994	1e-06
143.0	0.5015902662321493	0.016283635514311046	1e-06
144.0	0.5008220264996319	0.01624526590886191	1e-06
145.0	0.4990520815438199	0.01620124658540972	1e-06
146.0	0.49731262162636514	0.016160645837363725	1e-06
147.0	0.4955907956133984	0.016121286888688142	1e-06
148.0	0.49430992329110274	0.016100933641634268	1e-06
149.0	0.49266569634505486	0.01606234022421856	1e-06
150.0	0.491073769180589	0.016024050807479408	1e-06
151.0	0.48945390570726965	0.01598873841357966	1e-06
152.0	0.48852796673024834	0.015977007468134918	1e-06
153.0	0.48703603043510096	0.0159403859802097	1e-06
154.0	0.4855318957079682	0.01590504272856388	1e-06
155.0	0.48412988934438417	0.015869377529613662	1e-06
156.0	0.48686837745579103	0.01587232666825756	1e-06
157.0	0.48001570947342237	0.015729274667415756	1e-06
158.0	0.47906298522246726	0.015669859912702967	1e-06
159.0	0.47885991997415855	0.015646642305158186	1e-06
160.0	0.4776125765748962	0.015612282136884804	1e-06
161.0	0.4775136900723549	0.015586744952553975	1e-06
162.0	0.4761522612622735	0.015560218333113865	1e-06
163.0	0.47476545543589943	0.015528729870826341	1e-06
164.0	0.4735463406122684	0.015506892059241781	1e-06
165.0	0.47236222214188917	0.015475003513521376	1e-06
166.0	0.4716068549601795	0.015413840995603978	1e-06
167.0	0.47029138182923	0.01538621324072283	1e-06
168.0	0.4690155147411431	0.015357027956852847	1e-06
169.0	0.46788002979866694	0.015326978946996753	1e-06
170.0	0.4679141959207545	0.015304081036611494	1e-06
171.0	0.47112509475394315	0.015359507464254612	1e-06
172.0	0.46994481499688384	0.01532904617097603	1e-06
173.0	0.4687559550401442	0.015305703363899617	1e-06
174.0	0.4619111653981771	0.015444717269960561	1e-06
175.0	0.4614039179269262	0.015417327345536969	1e-06
176.0	0.46066605094129254	0.01538865878410964	1e-06
177.0	0.4613462214235262	0.015372691956005751	1e-06
178.0	0.46024799412076733	0.015342057720069299	1e-06
179.0	0.46121792399678485	0.015331246976870973	1e-06
180.0	0.4546761898421793	0.01551576162527234	1e-06
181.0	0.4548164853982005	0.015476183651348733	1e-06
182.0	0.4539208362458865	0.015444137307463461	1e-06
183.0	0.45287214797122843	0.015410427110143437	1e-06
184.0	0.4517067562205069	0.01538246217521953	1e-06
185.0	0.4511627089589141	0.015355940615299487	1e-06
186.0	0.4502957983448118	0.015340422034477956	1e-06
187.0	0.4492099512401492	0.01531804406184602	1e-06
188.0	0.4481148344851059	0.015291416468089092	1e-06
189.0	0.44708606909423576	0.015264464612750005	1e-06
190.0	0.5214612898867288	0.016558601989652012	1e-06
191.0	0.5212109386624256	0.016533452675081002	1e-06
192.0	0.5199713068850054	0.016505765875893082	1e-06
193.0	0.5199835503316332	0.016514648019166325	1e-06
194.0	0.5192101327692661	0.01650359738623927	1e-06
195.0	0.5181016898377524	0.016478427328352255	1e-06
196.0	0.5169668804856734	0.016447896680968653	1e-06
197.0	0.515805945952017	0.016418691669529667	1e-06
198.0	0.5148875885370979	0.016388163446475482	1e-06
199.0	0.5157772631524019	0.0164167092530222	1e-06
200.0	0.5157681395686584	0.01639294464485371	1e-06
201.0	0.5187348074242236	0.016405154175544254	1e-06
202.0	0.5181981829700726	0.016327995451638478	1e-06
203.0	0.5215126893834882	0.01640094070633975	1e-06
204.0	0.5213855303429483	0.01634889474536803	1e-06
205.0	0.5154448625615031	0.016067779823903592	1e-06
206.0	0.5105050687102799	0.015916244870311125	1e-06
207.0	0.5099768135096557	0.015826178985643764	1e-06
208.0	0.5061144800822103	0.01577377957848873	1e-06
209.0	0.5057389147692516	0.015748753268908695	1e-06
210.0	0.5046516531728041	0.015719041052680696	1e-06
211.0	0.5038858639916861	0.015690163016643905	1e-06
212.0	0.5030280894950345	0.015661144611507777	1e-06
213.0	0.5019397092118496	0.015633270240029314	1e-06
214.0	0.5008739903570444	0.015605401070268482	1e-06
215.0	0.5030310452735242	0.015615560804624399	1e-06
216.0	0.5050687689595144	0.015630263371438993	1e-06
217.0	0.5042539361519786	0.01560250947589502	1e-06
218.0	0.5034808198596332	0.01557898208049925	1e-06
219.0	0.5034238684189057	0.01556412222398627	1e-06
220.0	0.5024126674410642	0.015543489451152966	1e-06
221.0	0.5013729805297131	0.015520380920548318	1e-06
222.0	0.5005289510555657	0.015493635856937419	1e-06
223.0	0.49614935448938213	0.015278100080921047	1e-06
224.0	0.49511107898506357	0.01525393709312022	1e-06
225.0	0.4941320571112269	0.01522844671211032	1e-06
226.0	0.49419964436197616	0.015208885587748414	1e-06
227.0	0.4935038704219252	0.015183610178882584	1e-06
228.0	0.49278065876210564	0.015158441619794424	1e-06
229.0	0.4919806426542337	0.015133420697329543	1e-06
230.0	0.49123782187622916	0.015108704696377177	1e-06
231.0	0.49034979954758984	0.015084636347242482	1e-06
232.0	0.489439758110551	0.0150611409970695	1e-06
233.0	0.48864776666640763	0.0150371617514901	1e-06
234.0	0.483982585132211	0.015236897340388283	1e-06
235.0	0.4840260304887718	0.015206398158754936	1e-06
236.0	0.4833332457872864	0.01518176776423265	1e-06
237.0	0.4823939722530556	0.01515898248444343	1e-06
238.0	0.48158326470944807	0.015141297161059322	1e-06
239.0	0.4808194218442615	0.015127493961782446	1e-06
240.0	0.48005718944638504	0.015103544756455084	1e-06
241.0	0.47925313583816587	0.015088337855594904	1e-06
