Iteration	GP_regression.Mat52.variance	GP_regression.Mat52.lengthscale	GP_regression.Gaussian_noise.variance
1.0	0.9999999900151555	0.005951453560011989	1e-09
2.0	0.9999999900151555	0.005951453560011989	1e-09
3.0	1.002465831779618	0.2891023366548734	4.892665714835848e-06
4.0	0.8661002611726606	0.3191899588552596	1.594458908051639e-08
5.0	0.830494308230616	0.36158609441581036	1.5944588146413343e-08
6.0	0.9674937993902493	0.33720187014011305	8.991354632048046e-09
7.0	0.8473134239613598	0.21869157521904586	0.035738497719761085
8.0	0.8380647620532153	0.22524715693421227	1.3298463893172854e-09
9.0	0.9090775729184599	0.24451533840166806	1.3298463852713804e-09
10.0	0.8653818028628983	0.22496165057007808	1.3298463834976756e-09
11.0	0.8913711463637326	0.2327001592107614	1.3298463826710412e-09
12.0	0.96154697181516	0.27423019053997966	0.025385334412135165
13.0	1.1936913314331883	0.3131825726309924	0.02548829456182961
14.0	1.1083514682367137	0.3242355612707457	0.023936349232029554
15.0	1.1480147268511462	0.3132731501752103	0.01725123986207961
16.0	0.9782736893557791	0.3368189184437965	0.06986484085297019
17.0	0.9161236044838101	0.2033161483470133	9.04393408074841e-09
18.0	0.9747913032060687	0.46260472741736147	0.1350261949810009
19.0	1.031502028962672	0.4997471567023809	0.12451243087050903
20.0	1.0425495316997222	0.47178156301791463	0.10600879440548512
21.0	1.0287209873088283	0.440742721604311	0.11061159471502816
22.0	1.130628297687423	0.5745456058683318	0.15616302568046486
23.0	1.175209936714873	0.6390634134690336	0.20522487316922888
24.0	1.2957045438039008	0.7358958715894394	0.19919800396031248
25.0	1.3651316518509453	0.7947733126609259	0.19484459579273022
26.0	1.4429194211555696	0.8299066271155071	0.1851694975698859
27.0	1.4862106586511694	0.8327926123918911	0.18451170170472395
28.0	1.552709233565417	0.8477181655450476	0.17677621912962874
29.0	1.4207321445530035	0.8088997318439566	0.1754656226643069
30.0	1.4738695366776122	0.8169236100038408	0.16755105022752514
31.0	1.5255278028403274	0.8200115805547395	0.15992007801859953
32.0	1.5490810938247181	0.8102429319286482	0.15960965447475634
33.0	1.7830624940797866	1.01470570929598	0.14593817711490692
34.0	1.8494111891038278	1.0336124639024025	0.1411740828036867
35.0	1.9097415380732947	1.050063823090199	0.1394067700110931
36.0	1.968061092022448	1.0568804229346025	0.13513127806642017
37.0	1.940790661137944	1.089619998708288	0.12609760193604314
38.0	1.992914612687657	1.0945043320784675	0.12483047860704682
39.0	1.960049013977765	1.1232947157480895	0.11474643804135493
40.0	2.012672326968369	1.1302772291499146	0.11139707735252842
41.0	2.056923627656251	1.1359438427884934	0.10994766415731562
42.0	2.1216566746231464	1.1624710828792097	0.11093622128306169
43.0	2.172363295319743	1.1741679324902417	0.1093426647637398
44.0	2.225012300327113	1.1846991400087654	0.10734018665702705
45.0	2.2744915230278684	1.1873532260039865	0.10634533896219135
46.0	2.321629427690148	1.188461015721239	0.1038863356751242
47.0	2.370931030201432	1.1893124316530799	0.10250237795128687
48.0	2.41815567955696	1.1877215967614254	0.1007536595069638
49.0	2.4829652854944557	1.2025654002028607	0.10160174703375915
50.0	2.5531087875382745	1.221365742778046	0.10383352878637785
51.0	2.619279117340603	1.2353414014561654	0.10593583492067553
52.0	2.681766043183078	1.2450022651299215	0.10716517926077328
53.0	2.7268073718537744	1.251215122854759	0.10705184261707634
54.0	2.8018341496979424	1.2728269032446637	0.11197438212707131
55.0	2.8539485882469613	1.2821787530978621	0.1115969521548427
56.0	2.8996495659694674	1.2784480849495818	0.11034719647443032
57.0	2.84879840568665	1.4136866375800972	0.10359755884093903
58.0	2.8721498602607083	1.3962572420919779	0.10292382287638312
59.0	2.918496238516662	1.396104072140755	0.10160882915890655
60.0	2.985462383496637	1.4160077254897827	0.10126365154773122
61.0	3.029704345946238	1.4140979441457397	0.10009110558054535
62.0	3.08917242298845	1.4250358237163308	0.09915767877869879
63.0	3.125794318924481	1.4173015278524321	0.0982225990529935
64.0	3.1922340797537405	1.4347044223001482	0.0978661224832726
65.0	3.294297870582871	1.4781147389882283	0.09936719504958394
66.0	3.2434842032409943	1.419798487061407	0.10233734150963962
67.0	3.3008035272989895	1.4335836910083475	0.10276454538482999
68.0	3.3432407202716226	1.430586765386705	0.101873863293354
69.0	3.3891117674591826	1.43087740958478	0.10093085112537234
70.0	3.436670907699555	1.4330583859533073	0.10020989842167055
71.0	3.485655110572032	1.4379112519736565	0.10197156887580203
72.0	3.5337848622238326	1.4407534307664898	0.1054799867727145
73.0	3.574510583413588	1.4362907675461176	0.10461896383524792
74.0	3.6263607826114708	1.4388657921418928	0.10599117233970189
75.0	3.680971331584162	1.4553518932796037	0.10800845555621606
76.0	3.7246731696232844	1.4539963546030596	0.10717208480554472
77.0	3.7755822755321775	1.4599399517778735	0.10689433675890227
78.0	3.811471486561346	1.4522191158111915	0.10678092522198677
79.0	3.860446726383757	1.458048303190095	0.10678995174049842
80.0	3.898679839270263	1.4521039287041813	0.10616500811069358
81.0	3.9466727286421612	1.4576371162414403	0.10629312876060987
82.0	4.02866733704371	1.4919686649642507	0.10994575862742248
83.0	4.046281940842727	1.4757725395107226	0.11052463439878803
84.0	4.088947498359589	1.4737887482508887	0.10982071323507116
85.0	4.140586808757297	1.4792228681845645	0.109592822661738
86.0	4.174577594579633	1.4714391411601384	0.10936968473126532
87.0	4.213194278425582	1.466800289884408	0.1086947695965587
88.0	4.288253275545763	1.4954545494939335	0.11208864779155955
89.0	4.327460901734761	1.4912536886807617	0.11147825708314263
90.0	4.3670301711457045	1.4873005659904128	0.11086294136606983
91.0	4.401808937223958	1.4806377478832677	0.11070363064402199
92.0	4.447259509967737	1.4813699140973084	0.11249867011255382
93.0	4.483213095418763	1.4749174492033015	0.11210850289748045
94.0	4.523391349780156	1.4706064642394399	0.11207447111202028
95.0	4.563604166675186	1.4662707142405422	0.11181864266762863
96.0	4.610851664459453	1.478405981329535	0.11426984769400358
97.0	4.646746408562824	1.4724562055222037	0.11372117577200581
98.0	4.684308966347046	1.4670798301837396	0.11330342356106753
99.0	4.715631317533067	1.4594198800987963	0.1127262381369956
100.0	4.757627504365957	1.4563287787774133	0.11243771273237786
101.0	4.4884545372053095	1.5296034690468359	0.10500721977561163
102.0	4.521196899512516	1.5238847530196495	0.10457936352868696
103.0	4.554121485147821	1.5181177662496508	0.10419382952398931
104.0	4.5858619246764745	1.5124970333335679	0.10370557147575646
105.0	4.617170713058332	1.5090791925788918	0.10363528247269393
106.0	4.645471463487236	1.501904157479437	0.10317110676444116
107.0	4.678764347105712	1.4965622573005362	0.10275778789411763
108.0	4.77661717336654	1.5278933593519914	0.10532303621957338
109.0	4.824741374165346	1.5339194223916506	0.10557502590974376
110.0	4.853475244182936	1.5267639787355252	0.10626309811909479
111.0	4.888206504666655	1.522035817969978	0.10638782647217784
112.0	4.922782994548334	1.5206306384068498	0.10640395229064936
113.0	4.9550628964992285	1.5173714297500613	0.10626234113514665
114.0	4.9866358619734825	1.5111375273342413	0.10592513209613698
115.0	5.092483216234917	1.5461456985764763	0.10994160914333578
116.0	5.13011741497128	1.5442103602186315	0.10959009451016853
117.0	5.164204488012435	1.540233977662173	0.1092008170436341
118.0	5.192668130801403	1.5328308127675028	0.10897075983750501
119.0	5.2283491919944955	1.5288507528445885	0.10923002719374132
120.0	5.289597592765532	1.5482447796843386	0.111848699045255
121.0	5.333129069671548	1.5499362682399005	0.11169201983254469
122.0	5.356871647913949	1.5407803058610035	0.11165857329329558
123.0	5.401771563251765	1.544648845825229	0.11185892849642806
124.0	5.439863627314935	1.543417128985512	0.11160169351383503
125.0	5.506620045809886	1.558759699188551	0.11247360036798086
126.0	5.51058934389383	1.5422555193868213	0.11316902381715312
127.0	5.591409135958052	1.568125002530825	0.11561826596326184
128.0	5.612569631310064	1.5726596500055416	0.123903537170071
129.0	5.64027793745653	1.566024941468462	0.12382685397699528
130.0	5.679296869394712	1.5662021634755678	0.12373826839289874
131.0	5.723242057435832	1.5694081730180667	0.12391434721404021
132.0	5.813651678384412	1.5991151229300342	0.12707097980822626
133.0	5.81402781540305	1.5835256921385934	0.12785829165113027
134.0	5.862776342771908	1.587602375588235	0.1278446679561086
135.0	5.915913240133205	1.593480361405467	0.12790872520478405
136.0	5.973959901187302	1.6012035278004935	0.12804024072762318
137.0	6.0282790517599585	1.60660747506459	0.12797313991722167
138.0	6.067351712012398	1.60537766047855	0.12767592565679373
