Iteration	Y	var_1	var_2
1.0	5.734350921935601	0.9502363284534658	0.9931209193783608
2.0	5.227031844948882	-0.2781705272966677	0.8186007765267791
3.0	4.7687759097383635	-0.3894764238572186	0.8309617012114907
4.0	3.606715788359247	0.50225574841596	0.22429678226936223
5.0	6.114999196724174	0.7705274737977867	0.17867153817140058
6.0	3.6000966205077005	0.4990582311668062	0.21873122218898616
7.0	1.7711110224929958	0.42246481762966737	0.2578850661060414
8.0	0.3038035439144971	0.3603168146860124	0.292015619657845
9.0	3.1205563728099706	0.24360500520771858	0.3474564497333862
10.0	0.7713365672252434	0.37535667906336456	0.33997248736834235
11.0	0.33367315104446765	0.321504404672719	0.23750252454199983
12.0	0.5454239520237603	0.24569988493899036	0.08985752709983431
13.0	1.8347815728296237	0.1732952398504034	-0.04600245628584757
14.0	1.4134570528980306	0.14078726384603205	0.11938203556876496
15.0	3.385632060146462	-0.262156573409526	-0.10905917849075802
16.0	3.2938132263357134	0.3391371588636654	-0.012717802101194215
17.0	8.022489140153167	-0.9103459498438347	-0.994760098483572
18.0	8.268407222217542	1.0	-1.0
19.0	4.789923668640667	-0.006271684475760003	-0.5309268914879163
20.0	7.3402990220809885	-1.0	0.13752662723253492
21.0	0.3870928671838335	0.2582643383330196	0.16105477265164728
22.0	6.154757006192991	-1.0	1.0
23.0	6.23618812856353	0.22347140579353098	-1.0
24.0	5.519259904644091	0.33548860787360574	1.0
25.0	6.074582369572371	-0.5497944591366201	-0.39246107964863486
26.0	0.659905041450259	0.3373549326192272	0.2778063736796364
27.0	0.14525492505178933	0.2958241118186945	0.17769711512275108
28.0	0.1701060634775789	0.29971998540042166	0.17467299106899264
29.0	7.785284147001017	1.0	-0.34550025381181554
30.0	0.22602507048805	0.5418737181392703	0.5773499194756251
31.0	3.8204197759426775	0.6734410844148215	0.6031654908156963
32.0	2.09238686010234	0.4589749690922145	0.561540001808175
33.0	2.0923528609157143	0.555181722326962	0.5012775907379659
34.0	1.110584670907392	0.5321608660421673	0.6495198148588892
35.0	0.7365437358796334	-0.014687000861354433	-0.0076762214172661405
36.0	1.7147208452713707	-0.08786728747466895	0.1026496451019443
37.0	2.331850806195395	-0.007457856917401692	-0.1402718412328109
38.0	1.5249918554835018	-0.3243243078676371	0.25978498665971195
39.0	2.542572954736114	-0.4845850690969732	0.3450503919252216
40.0	3.678335336917218	-0.18414508572660543	0.36518519871075694
41.0	3.2100258600828413	-0.41393707832363985	0.13055962666640353
42.0	0.616149633639161	0.06303626911788815	0.023053602736059338
43.0	6.423734079385867	-0.31907134238130835	-1.0
44.0	4.733915444450225	-0.7325951953239177	0.5952800383650791
45.0	6.054681280503547	0.47274143468360874	-0.5490422641282825
46.0	2.601319393815539	0.16509965359130718	0.22527559171715203
47.0	7.862440700372172	-1.0	-0.4357936207224928
48.0	0.27891660833523185	0.30092738934237034	0.16506596996200523
49.0	0.1403857255345797	0.29986874472545283	0.18207404787821582
50.0	6.042764540309694	-0.01603679125184038	1.0
51.0	3.126299916909003	-0.6254440980120415	1.0
52.0	1.2422469278462458	-0.2378473580957107	0.14036415700935717
53.0	6.9263457296592446	1.0	0.491105433615989
54.0	7.114632350950318	0.5894685018494816	-1.0
55.0	3.0305541816011417	-0.3925161951400663	0.5136018487850429
56.0	0.1402018924473607	0.2997676524268626	0.1821743248804157
57.0	5.0153113606025235	0.07342525184719102	0.6070269161763416
58.0	6.826798608470113	-1.0	0.5734687629912585
59.0	4.1845260320026485	0.21720319339575148	-0.29508535907480116
60.0	1.2156164386992774	-0.14944034335454692	0.00587091347437069
61.0	5.935903677891587	0.6090444837327279	-0.18879848349226894
62.0	5.675090444191802	-0.3056069773898505	-0.6371812165264102
63.0	5.902732778536374	-0.6582987268242114	-0.03831817949446795
64.0	0.41560862176228114	0.17667026793631932	0.04787492452303382
65.0	2.646753728461675	0.6342365697309704	1.0
66.0	1.3350204684906342	0.6076943253883178	0.8371396598081512
67.0	3.015179919611766	0.721795054182594	0.8532299039924978
68.0	3.8735572167609904	0.4968727011011793	0.840765971491193
69.0	6.9480354943728075	-0.6366083042040733	-0.7407211771366864
70.0	4.07929892892921	-0.15942559779021828	-0.31446508873623447
71.0	5.154393076152467	-0.6819199080341349	0.32239720004728645
72.0	0.18951737890767079	0.3380715722551184	0.21758234952481922
73.0	2.0929816934114527	-0.6527846071214424	0.8100278675195752
74.0	1.993408932297404	-0.5429893861259505	0.6707731930915404
75.0	7.45434049453289	1.0	0.01987098755374659
76.0	7.4392869381865605	0.8147250390967569	-0.6538731056963208
77.0	5.640976475268693	-0.017074719570497335	-0.8159670414215435
78.0	1.9368549402279827	-0.26100097771458836	0.04709838872232512
79.0	0.6045925872161303	0.5596323294141764	0.5974873936832896
80.0	2.1794110736833123	-0.5445369426633676	0.517677629117698
81.0	4.024653641490419	-0.7748298936872806	0.8903018775466671
82.0	5.460867121808595	0.22317172439223373	-0.6449352850838763
83.0	1.7589566484663057	-0.09672106279344003	-0.07049044336090884
84.0	1.226624974245088	0.010517184568786357	0.05907033229633675
85.0	0.13068277792674365	0.30774579245616923	0.19133095337715603
86.0	2.498610581120615	-0.18633979296152348	0.21967039165550226
87.0	0.9921688475644213	0.05718568830488859	-0.04007563653082354
88.0	5.068724373900584	-0.43824144014213295	1.0
89.0	4.809629866578824	-0.17497029170551326	0.59722979129716
90.0	0.24075537374546993	0.5247814111668752	0.5892226618090842
91.0	7.614357397256311	-1.0	-0.1448131001831127
92.0	0.6293554144786745	0.6236208906351719	0.7528117915657918
93.0	6.552590434352186	1.0	0.757089677351046
94.0	4.13777666279851	0.02655706676758848	0.38208200305934165
95.0	2.1826957639677076	-0.35610172825511743	0.3675654477658744
96.0	8.079581032590298	-1.0	-0.7217171352144462
97.0	3.8601865450171764	0.0360614184909064	-0.32712168087952936
98.0	0.4455699032145447	0.12541023762689185	0.027554210531929694
99.0	7.1166701143792706	-0.5888002540630861	-1.0
100.0	4.972014295484686	-0.4469792414761542	-0.16784557809728037
101.0	6.05982729253841	-0.06186785463348052	-1.0
102.0	3.0197573465933725	-0.5538168205122743	0.8168261983799479
103.0	5.433182694594683	0.18048918995633872	0.8031623045190429
104.0	1.0473046777156307	0.5803729667346541	0.7556046344664196
105.0	5.141368217818967	0.41067856139808906	-0.2910897043246203
106.0	0.1362322134030277	0.30960606219623904	0.1909539149767737
107.0	0.13606054751932598	0.3104356932641661	0.1917800319288684
108.0	0.13602990419716204	0.311300109274472	0.1926197690614855
109.0	5.09222718049282	-0.3243658177531008	-0.40018785090071396
110.0	6.3291264322957765	0.4181561013300959	-0.7970169651072984
111.0	3.6359459257025826	-0.42529282220497927	0.6527776078615286
112.0	5.367939738779005	0.6019876544598196	0.028937232923018957
113.0	0.3082281939079301	0.20463201972652822	0.09325180180612626
114.0	1.1088486177737193	-0.17773256744700464	0.08484888375817361
115.0	6.694274390167026	0.6910746058970185	-0.408656669424843
116.0	0.007372125025756928	0.52516676236833	0.5668476558191847
117.0	6.766194327470759	-0.7497193721102057	-0.2812613246036195
118.0	5.525702497078575	-0.045553917614002196	0.7745394886810316
119.0	0.9957004346696113	0.6073591474644259	0.6928101566772085
120.0	4.849821977214485	0.20969458322586096	-0.4588922692843859
121.0	6.515828905402298	-1.0	0.7884013465835441
122.0	2.660301676538652	-0.6418567663697378	0.7061162651140032
123.0	7.197673755871956	1.0	0.26445607419058426
124.0	4.687638495883825	-0.5729073203706585	0.17695423185100037
125.0	5.824848552116359	-0.2271611184457319	1.0
126.0	8.055223831095825	1.0	-0.6916494172306376
127.0	7.0962861738754	-1.0	0.3585298817671057
128.0	4.430788767500606	0.520653838766933	1.0
129.0	2.784451264795944	0.761736108232861	1.0
130.0	6.829809591619738	0.8126962592932641	-0.13125046800480353
131.0	2.052031306211039	-0.4120170715747434	0.25784124392210095
132.0	0.8677205425643308	-0.07801512576730674	0.021780445817310437
133.0	7.061591444977524	-0.7417071800194277	-0.5356109979628202
134.0	5.832135225177303	-0.21359489486620492	-0.8042852062569282
135.0	4.893765383193993	-0.16802113665879342	-0.5002958915004303
136.0	3.97664576297109	0.31241703984528896	-0.1529146487094061
137.0	0.006183915441763324	0.45761587150210453	0.4265556654798383
138.0	0.26199656411164546	0.45652620170244246	0.40030271215713603
139.0	0.0026920833628908177	0.4690283650134086	0.4521839643367964
140.0	0.19082369460528534	0.45347245431203154	0.4432618389111142
141.0	0.28923745996901995	0.4753582876552546	0.43452833218705245
142.0	0.1505124921278516	0.2966849347586988	0.17577769607322888
143.0	0.14815005089960698	0.29774683324838686	0.17735580679560203
144.0	0.14406784830573582	0.2992949391001454	0.17994735289931652
145.0	0.10441656011265664	0.44807075863450946	0.42686372087083485
146.0	0.06232985285339076	0.4514554891466196	0.4292296854575266
147.0	0.051699292364704344	0.45278337701778243	0.4305386560299677
148.0	0.04530553714544598	0.4537209350277077	0.431534366476825
149.0	0.040932755756301335	0.4544467243390585	0.43234650202791763
150.0	0.03761699107376245	0.45504998314522693	0.4330442259171059
